2026-05-11 15:05:03.137 [Test worker] INFO  p.g.m.r.MsaServiceRecaudacionIntegrationTest - Started MsaServiceRecaudacionIntegrationTest in 3.422 seconds (process running for 5.06)
2026-05-11 15:05:04.153 [http-nio-auto-1-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-05-11 15:05:04.766 [http-nio-auto-1-exec-4] INFO  p.g.m.r.i.o.f.ReporteRecaudacionFileWriter - [analisis] REPORTE_RECAUDACION guardado en .\data\reportes-recibidos.jsonl
2026-05-11 15:05:05.178 [Test worker] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [pe.gob.mef.recaudacion.infrastructure.in.web.ReporteRecaudacionControllerTest]: ReporteRecaudacionControllerTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2026-05-11 15:05:05.221 [Test worker] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration pe.gob.mef.recaudacion.MsaServiceRecaudacionApplication for test class pe.gob.mef.recaudacion.infrastructure.in.web.ReporteRecaudacionControllerTest
2026-05-11 15:05:05.289 [Test worker] INFO  p.g.m.r.i.i.w.ReporteRecaudacionControllerTest - Starting ReporteRecaudacionControllerTest using Java 25.0.2 with PID 43908 (started by USER in D:\Proyecto\MEF\03-dev\_msa-arquetipo-Inter-SUNAT\msa-service-recaudacion)
2026-05-11 15:05:05.290 [Test worker] INFO  p.g.m.r.i.i.w.ReporteRecaudacionControllerTest - No active profile set, falling back to 1 default profile: "default"
2026-05-11 15:05:06.132 [virtual-69] INFO  p.g.m.r.i.o.f.ReporteRecaudacionFileWriter - [analisis] Excel actualizado: .\data\reportes.xlsx (1 RR, 0 ND)
2026-05-11 15:05:06.245 [Test worker] INFO  o.s.v.b.OptionalValidatorFactoryBean - Failed to set up a Bean Validation provider: jakarta.validation.NoProviderFoundException: Unable to create a Configuration, because no Jakarta Validation provider could be found. Add a provider like Hibernate Validator (RI) to your classpath.
2026-05-11 15:05:06.338 [Test worker] INFO  p.g.m.r.i.i.w.ReporteRecaudacionControllerTest - Started ReporteRecaudacionControllerTest in 1.106 seconds (process running for 8.26)
2026-05-11 15:05:06.374 [Test worker] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2026-05-11 15:05:06.375 [Test worker] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2026-05-11 15:05:06.377 [Test worker] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 2 ms
2026-05-11 15:05:06.418 [Test worker] INFO  p.g.m.r.i.o.f.ReporteRecaudacionFileWriter - [analisis] REPORTE_RECAUDACION guardado en .\data\reportes-recibidos.jsonl
2026-05-11 15:05:06.501 [Test worker] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2026-05-11 15:05:06.503 [Test worker] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2026-05-11 15:05:06.504 [Test worker] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2026-05-11 15:05:06.509 [virtual-82] INFO  p.g.m.r.i.o.f.ReporteRecaudacionFileWriter - [analisis] Excel actualizado: .\data\reportes.xlsx (2 RR, 0 ND)
2026-05-11 15:05:06.514 [Test worker] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2026-05-11 15:05:06.514 [Test worker] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2026-05-11 15:05:06.516 [Test worker] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2026-05-11 15:05:06.537 [Test worker] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2026-05-11 15:05:06.537 [Test worker] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2026-05-11 15:05:06.538 [Test worker] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2026-05-11 15:05:06.592 [SpringApplicationShutdownHook] INFO  o.s.boot.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2026-05-11 15:05:06.610 [tomcat-shutdown] INFO  o.s.boot.tomcat.GracefulShutdown - Graceful shutdown complete
